
ReleaseID: 221-2021-1, ReleaseDate: 2021-05-24 13:28:46.272000+02:00, ReleaseTag: tender
ReleaseID: 1397-2021-1, ReleaseDate: 2021-05-24 12:06:55.157000+02:00, ReleaseTag: tender
ReleaseID: Exp-C21-33-1, ReleaseDate: 2021-05-25 13:42:00.582000+02:00, ReleaseTag: tender
ReleaseID: 4-2021-1, ReleaseDate: 2021-05-24 14:30:38.911000+02:00, ReleaseTag: contract
ReleaseID: 3815-2021-1, ReleaseDate: 2021-05-25 09:23:50.407000+02:00, ReleaseTag: contract
ReleaseID: 191-2021-1, ReleaseDate: 2021-05-24 14:47:33.636000+02:00, ReleaseTag: contract
ReleaseID: 063-20-DG-1, ReleaseDate: 2021-05-25 16:48:36.112000+02:00, ReleaseTag: award
ReleaseID: 176-2021-1, ReleaseDate: 2021-05-24 11:43:30.732000+02:00, ReleaseTag: contract
ReleaseID: 0FB6B017-1, ReleaseDate: 2021-05-25 10:50:29.800000+02:00, ReleaseTag: award
ReleaseID: 33-VC-18-22-1, ReleaseDate: 2021-05-24 08:17:52.224000+02:00, ReleaseTag: tender
ReleaseID: MY21-ICTA-S-13-1, ReleaseDate: 2021-05-25 13:35:20.949000+02:00, ReleaseTag: award
ReleaseID: 2021-003207-1, ReleaseDate: 2021-05-25 10:49:33.648000+02:00, ReleaseTag: contract
ReleaseID: A2021-000308-1, ReleaseDate: 2021-05-25 09:45:13.091000+02:00, ReleaseTag: contract
ReleaseID: 172-2021-53-1, ReleaseDate: 2021-05-24 13:13:29.036000+02:00, ReleaseTag: planning
ReleaseID: c-187-20-1, ReleaseDate: 2021-05-24 08:15:59.816000+02:00, ReleaseTag: tender
ReleaseID: 14-2021-1, ReleaseDate: 2021-05-25 14:50:41.251000+02:00, ReleaseTag: tender
ReleaseID: 7455-2021-1, ReleaseDate: 2021-05-24 10:01:34.376000+02:00, ReleaseTag: tender
ReleaseID: 2020011340---PASA-012-2021-3003--1, ReleaseDate: 2021-05-24 09:13:40.427000+02:00, ReleaseTag: award
ReleaseID: 2020-00047-1, ReleaseDate: 2021-05-24 13:20:48.045000+02:00, ReleaseTag: tender
ReleaseID: 417-2021-1, ReleaseDate: 2021-05-25 13:45:42.890000+02:00, ReleaseTag: tender
ReleaseID: 2021-CON-S909-00003-1, ReleaseDate: 2021-05-25 12:40:15.673000+02:00, ReleaseTag: contract
ReleaseID: 103-2021-1, ReleaseDate: 2021-05-25 14:34:52.806000+02:00, ReleaseTag: contract
ReleaseID: CNMY-260-2021-1, ReleaseDate: 2021-05-24 08:54:30.889000+02:00, ReleaseTag: tender
ReleaseID: 1245-2021-1, ReleaseDate: 2021-05-24 15:27:37.691000+02:00, ReleaseTag: tender
ReleaseID: 2021-AR46U-00000198E-1, ReleaseDate: 2021-05-24 13:40:03.086000+02:00, ReleaseTag: tender
ReleaseID: P4103600E-2021-000002-PCA-1, ReleaseDate: 2021-05-25 12:09:30.242000+02:00, ReleaseTag: tender
ReleaseID: 202100000065-1, ReleaseDate: 2021-05-24 14:01:12.591000+02:00, ReleaseTag: contract
ReleaseID: 605-2020-1, ReleaseDate: 2021-05-24 08:14:35.113000+02:00, ReleaseTag: tender
ReleaseID: 3469-2021---ref--C-2021-006-1, ReleaseDate: 2021-05-24 17:10:41.898000+02:00, ReleaseTag: contract
ReleaseID: EC-AGI-C-001-2021-1, ReleaseDate: 2021-05-24 17:01:23.059000+02:00, ReleaseTag: contract
ReleaseID: EMERGECOVID2-62-1, ReleaseDate: 2021-05-25 08:05:48.898000+02:00, ReleaseTag: contract
ReleaseID: SE10-2021-1, ReleaseDate: 2021-05-25 15:14:02.555000+02:00, ReleaseTag: contract
ReleaseID: 2021-00003-1, ReleaseDate: 2021-05-25 18:26:17.420000+02:00, ReleaseTag: contract
ReleaseID: 1260-2021-1, ReleaseDate: 2021-05-24 13:58:17.366000+02:00, ReleaseTag: tender
ReleaseID: 2020-00381-1, ReleaseDate: 2021-05-24 11:20:33.091000+02:00, ReleaseTag: tender
ReleaseID: GES21002-1, ReleaseDate: 2021-05-25 09:50:08.384000+02:00, ReleaseTag: tender
ReleaseID: GES21002-1, ReleaseDate: 2021-05-24 11:44:21.964000+02:00, ReleaseTag: tender
ReleaseID: UGR-2021-0040-1, ReleaseDate: 2021-05-24 22:26:22.819000+02:00, ReleaseTag: tender
ReleaseID: Obr-03-2021-1, ReleaseDate: 2021-05-25 13:50:32.466000+02:00, ReleaseTag: award
ReleaseID: 392021PA1001-1, ReleaseDate: 2021-05-25 13:25:02.470000+02:00, ReleaseTag: tender
ReleaseID: T03-2021-06B-1, ReleaseDate: 2021-05-24 13:04:53.852000+02:00, ReleaseTag: tender
ReleaseID: 55-E-21-SU-GE-A-0058-1, ReleaseDate: 2021-05-24 13:34:13.973000+02:00, ReleaseTag: contract
ReleaseID: NSP-ARTS-109-21-1, ReleaseDate: 2021-05-25 15:43:10.133000+02:00, ReleaseTag: award
ReleaseID: 2021-ETSAE0226-00002547E-1, ReleaseDate: 2021-05-24 11:56:24.220000+02:00, ReleaseTag: award
ReleaseID: CO-9999-1100974891-20-PAS-1, ReleaseDate: 2021-05-24 14:24:35.313000+02:00, ReleaseTag: contract
ReleaseID: 172-2020-124Simplificado-1, ReleaseDate: 2021-05-25 15:36:19.547000+02:00, ReleaseTag: award
ReleaseID: 19620-2020-1, ReleaseDate: 2021-05-24 09:20:25.707000+02:00, ReleaseTag: contract
ReleaseID: 200142-1, ReleaseDate: 2021-05-24 14:13:28.931000+02:00, ReleaseTag: tender
ReleaseID: 0016-2021-1, ReleaseDate: 2021-05-24 18:23:04.345000+02:00, ReleaseTag: award
ReleaseID: 14827-2021-1, ReleaseDate: 2021-05-24 12:07:55.440000+02:00, ReleaseTag: tender
ReleaseID: 89-21-1, ReleaseDate: 2021-05-24 11:52:44.427000+02:00, ReleaseTag: contract
ReleaseID: 91-2020-1, ReleaseDate: 2021-05-25 13:17:33.716000+02:00, ReleaseTag: contract
ReleaseID: 013-2021-1, ReleaseDate: 2021-05-24 08:59:48.124000+02:00, ReleaseTag: contract
ReleaseID: 2021-ETSAE0226-00002548E-1, ReleaseDate: 2021-05-25 10:26:15.253000+02:00, ReleaseTag: award
ReleaseID: CN-255-2019-1, ReleaseDate: 2021-05-25 04:10:46.621000+02:00, ReleaseTag: contract
ReleaseID: 2100051-1, ReleaseDate: 2021-05-25 13:48:12.211000+02:00, ReleaseTag: award
ReleaseID: 9365-2020-1, ReleaseDate: 2021-05-24 09:55:11.707000+02:00, ReleaseTag: contract
ReleaseID: 174-20-1, ReleaseDate: 2021-05-24 10:43:52.771000+02:00, ReleaseTag: contract
ReleaseID: 772-Enajenacion-Parcela-C2-1, ReleaseDate: 2021-05-25 13:17:01.285000+02:00, ReleaseTag: tender
ReleaseID: 299-2021-Bis-1, ReleaseDate: 2021-05-24 07:56:39.079000+02:00, ReleaseTag: tender
ReleaseID: CON-6-2021-1, ReleaseDate: 2021-05-24 09:38:56.912000+02:00, ReleaseTag: tender
ReleaseID: 19-09563-ADS-0064-1, ReleaseDate: 2021-05-24 10:11:19.301000+02:00, ReleaseTag: contract
ReleaseID: 01-2021-1, ReleaseDate: 2021-05-25 15:00:43.909000+02:00, ReleaseTag: award
ReleaseID: 01-2021-1, ReleaseDate: 2021-05-25 15:00:43.909000+02:00, ReleaseTag: tender
ReleaseID: 01-2021-1, ReleaseDate: 2021-05-24 16:49:14.492000+02:00, ReleaseTag: award
ReleaseID: 01-2021-1, ReleaseDate: 2021-05-24 16:49:14.492000+02:00, ReleaseTag: tender
ReleaseID: 2021-EA62-00000238E-1, ReleaseDate: 2021-05-25 08:05:39.393000+02:00, ReleaseTag: tender
ReleaseID: 2021-AR44U-00000406E-1, ReleaseDate: 2021-05-25 13:42:13.751000+02:00, ReleaseTag: tender
ReleaseID: 300-2020-00508-1, ReleaseDate: 2021-05-24 12:51:55.332000+02:00, ReleaseTag: contract
ReleaseID: 2021-003-AM-1, ReleaseDate: 2021-05-24 14:03:30.179000+02:00, ReleaseTag: contract
ReleaseID: C0481-21-1, ReleaseDate: 2021-05-25 14:04:25.336000+02:00, ReleaseTag: contract
ReleaseID: 43076J-2020-1, ReleaseDate: 2021-05-24 10:10:16.755000+02:00, ReleaseTag: contract
ReleaseID: 01-06-05-2021-1, ReleaseDate: 2021-05-25 16:51:05.495000+02:00, ReleaseTag: contract
ReleaseID: 01-06-05-2021-1, ReleaseDate: 2021-05-25 16:51:05.495000+02:00, ReleaseTag: award
ReleaseID: 01-06-05-2021-1, ReleaseDate: 2021-05-25 09:37:42.142000+02:00, ReleaseTag: contract
ReleaseID: 01-06-05-2021-1, ReleaseDate: 2021-05-25 09:37:42.142000+02:00, ReleaseTag: award
ReleaseID: 09-123-0173-0513-1, ReleaseDate: 2021-05-25 09:42:19.497000+02:00, ReleaseTag: contract
ReleaseID: DGCV12021-1, ReleaseDate: 2021-05-24 10:01:06.172000+02:00, ReleaseTag: tender
ReleaseID: 04-UC-62-2021-1, ReleaseDate: 2021-05-24 13:19:58.678000+02:00, ReleaseTag: award
ReleaseID: TSA000070841-1, ReleaseDate: 2021-05-25 09:01:23.278000+02:00, ReleaseTag: planning
ReleaseID: PA-S03-2020-1, ReleaseDate: 2021-05-24 09:39:47.253000+02:00, ReleaseTag: contract
ReleaseID: D2021-002282-1, ReleaseDate: 2021-05-25 09:58:52.810000+02:00, ReleaseTag: award
ReleaseID: 269-20-S-1, ReleaseDate: 2021-05-24 09:41:21.659000+02:00, ReleaseTag: tender
ReleaseID: P4105900G-2020-000141-PEA-1, ReleaseDate: 2021-05-24 15:01:25.413000+02:00, ReleaseTag: tender
ReleaseID: 2021-CTR-0900210-1, ReleaseDate: 2021-05-25 14:33:34.128000+02:00, ReleaseTag: planning
ReleaseID: 758911T-1, ReleaseDate: 2021-05-25 08:40:33.097000+02:00, ReleaseTag: award
ReleaseID: HSLL102-2021-1, ReleaseDate: 2021-05-25 09:04:57.885000+02:00, ReleaseTag: award
ReleaseID: 202100000061-1, ReleaseDate: 2021-05-25 09:50:47.097000+02:00, ReleaseTag: tender
ReleaseID: Z21AR008-D20-1, ReleaseDate: 2021-05-24 16:45:39.505000+02:00, ReleaseTag: tender
ReleaseID: P4105200B-2021-000056-PCA-1, ReleaseDate: 2021-05-24 13:19:08.412000+02:00, ReleaseTag: tender
ReleaseID: 2021-22-21000038-1, ReleaseDate: 2021-05-25 09:45:29.441000+02:00, ReleaseTag: planning
ReleaseID: OB-019-20-1, ReleaseDate: 2021-05-25 17:53:13.265000+02:00, ReleaseTag: award
ReleaseID: CB-10-2021-1, ReleaseDate: 2021-05-24 11:32:55.625000+02:00, ReleaseTag: award
ReleaseID: 184-2021-1, ReleaseDate: 2021-05-24 12:06:29.971000+02:00, ReleaseTag: award
ReleaseID: 2021-EA26-00000399E-1, ReleaseDate: 2021-05-24 13:31:58.066000+02:00, ReleaseTag: award
ReleaseID: con-2019-15-1, ReleaseDate: 2021-05-24 14:31:01.151000+02:00, ReleaseTag: award
ReleaseID: 11-21-1, ReleaseDate: 2021-05-24 13:47:31.791000+02:00, ReleaseTag: tender
ReleaseID: CMAYOR-2021-06Y03-124-1, ReleaseDate: 2021-05-25 13:41:43.340000+02:00, ReleaseTag: award
ReleaseID: 007-2021-1, ReleaseDate: 2021-05-24 11:13:39.457000+02:00, ReleaseTag: tender
ReleaseID: 2021-000467-1, ReleaseDate: 2021-05-25 09:02:45.599000+02:00, ReleaseTag: contract
ReleaseID: DEMA-2021-012-1, ReleaseDate: 2021-05-24 12:25:13.335000+02:00, ReleaseTag: tender
ReleaseID: 343-2021-2, ReleaseDate: 2021-05-25 17:47:59.853000+02:00, ReleaseTag: tender
ReleaseID: 601-2021-1, ReleaseDate: 2021-05-25 08:39:03.822000+02:00, ReleaseTag: contract
ReleaseID: 757074R-1, ReleaseDate: 2021-05-24 09:52:26.042000+02:00, ReleaseTag: award
ReleaseID: 806-2021-1, ReleaseDate: 2021-05-24 08:48:44.363000+02:00, ReleaseTag: award
ReleaseID: 2021-C006-000001-1, ReleaseDate: 2021-05-24 09:21:27.265000+02:00, ReleaseTag: tender
ReleaseID: 01-21-1, ReleaseDate: 2021-05-24 10:22:45.658000+02:00, ReleaseTag: tender
ReleaseID: 2577-2021-1, ReleaseDate: 2021-05-25 12:43:42.297000+02:00, ReleaseTag: tender
ReleaseID: 1306_LASS_SU_0421-1, ReleaseDate: 2021-05-25 10:19:15.192000+02:00, ReleaseTag: award
ReleaseID: XX-C-2021-17-1, ReleaseDate: 2021-05-25 12:57:40.763000+02:00, ReleaseTag: tender
ReleaseID: 7301-731-1-2021-11588-1, ReleaseDate: 2021-05-24 12:59:57.046000+02:00, ReleaseTag: tender
ReleaseID: 2020-D31000-006-013-00166-1, ReleaseDate: 2021-05-24 09:44:11.751000+02:00, ReleaseTag: contract
ReleaseID: 717231E-1, ReleaseDate: 2021-05-25 12:58:39.086000+02:00, ReleaseTag: tender
ReleaseID: 2021-SP02002001-00000803E--1, ReleaseDate: 2021-05-25 15:53:43.991000+02:00, ReleaseTag: tender
ReleaseID: SERV-3aFASE-JESUITAS-1, ReleaseDate: 2021-05-24 08:17:54.387000+02:00, ReleaseTag: award
ReleaseID: 2021-C004-000001-1, ReleaseDate: 2021-05-24 13:29:05.811000+02:00, ReleaseTag: tender
ReleaseID: EC-2021-156-1, ReleaseDate: 2021-05-24 12:41:41.469000+02:00, ReleaseTag: tender
ReleaseID: 202122602001-1, ReleaseDate: 2021-05-24 08:05:37.073000+02:00, ReleaseTag: tender
ReleaseID: 889-1, ReleaseDate: 2021-05-24 12:00:39.746000+02:00, ReleaseTag: tender
ReleaseID: 357342-2021-1, ReleaseDate: 2021-05-24 13:38:46.958000+02:00, ReleaseTag: tender
ReleaseID: 40-2021-2, ReleaseDate: 2021-05-24 09:50:57.113000+02:00, ReleaseTag: award
ReleaseID: 343-2021-1, ReleaseDate: 2021-05-25 18:03:41.091000+02:00, ReleaseTag: tender
ReleaseID: 343-2021-1, ReleaseDate: 2021-05-24 14:46:07.647000+02:00, ReleaseTag: tender
ReleaseID: CMAYOR-2020-03Y05-32-1, ReleaseDate: 2021-05-25 14:19:05.751000+02:00, ReleaseTag: tender
ReleaseID: E20-0142-1, ReleaseDate: 2021-05-24 13:25:42.367000+02:00, ReleaseTag: contract
ReleaseID: 41-2020-G-1, ReleaseDate: 2021-05-25 11:56:44.120000+02:00, ReleaseTag: contract
ReleaseID: 222-2021-1, ReleaseDate: 2021-05-24 13:32:07.058000+02:00, ReleaseTag: contract
ReleaseID: CON-2021-14-1, ReleaseDate: 2021-05-24 13:04:24.536000+02:00, ReleaseTag: tender
ReleaseID: 2021_013-1, ReleaseDate: 2021-05-25 10:18:33.624000+02:00, ReleaseTag: contract
ReleaseID: P4105900G-2020-000128-PCA-1, ReleaseDate: 2021-05-25 08:40:28.488000+02:00, ReleaseTag: award
ReleaseID: 2021-019-1, ReleaseDate: 2021-05-24 09:05:40.519000+02:00, ReleaseTag: tender
ReleaseID: 2021-034-A-1, ReleaseDate: 2021-05-24 12:48:45.987000+02:00, ReleaseTag: tender
ReleaseID: 300_2021-FMC-1, ReleaseDate: 2021-05-24 12:08:23.192000+02:00, ReleaseTag: tender
ReleaseID: 20214059-V-1, ReleaseDate: 2021-05-24 09:16:27.902000+02:00, ReleaseTag: tender
ReleaseID: 000015-2019-2-06-03-01-1, ReleaseDate: 2021-05-24 15:09:09.978000+02:00, ReleaseTag: award
ReleaseID: 225-2021-1, ReleaseDate: 2021-05-24 11:52:41.773000+02:00, ReleaseTag: tender
ReleaseID: DGRE-4771-COVID-19-1, ReleaseDate: 2021-05-25 09:45:45.677000+02:00, ReleaseTag: contract
ReleaseID: P-A--1-2021-1, ReleaseDate: 2021-05-25 08:05:12.618000+02:00, ReleaseTag: tender
ReleaseID: 50-F-21-SU-GE-N-069-1-1, ReleaseDate: 2021-05-25 14:30:55.508000+02:00, ReleaseTag: award
ReleaseID: 000-CO-SV-2020-0013-1, ReleaseDate: 2021-05-25 09:26:05.772000+02:00, ReleaseTag: contract
ReleaseID: 437-2021-1, ReleaseDate: 2021-05-24 10:50:02.405000+02:00, ReleaseTag: award
ReleaseID: 14825-2021-1, ReleaseDate: 2021-05-24 14:20:44.073000+02:00, ReleaseTag: tender
ReleaseID: 202000105-1, ReleaseDate: 2021-05-24 12:40:35.224000+02:00, ReleaseTag: award
ReleaseID: 927-2021-1, ReleaseDate: 2021-05-25 09:36:24.928000+02:00, ReleaseTag: tender
ReleaseID: DNA-132-2021-1, ReleaseDate: 2021-05-25 04:16:48.186000+02:00, ReleaseTag: tender
ReleaseID: C-2187-2020-1, ReleaseDate: 2021-05-24 11:11:57.831000+02:00, ReleaseTag: tender
ReleaseID: 2020-D31000-006-013-00004-1, ReleaseDate: 2021-05-24 09:49:46.899000+02:00, ReleaseTag: contract
ReleaseID: 2021-0001-1, ReleaseDate: 2021-05-25 17:56:04.548000+02:00, ReleaseTag: contract
ReleaseID: 21CMCV-EXP-21-21240A-00-179A-1, ReleaseDate: 2021-05-25 15:43:02.671000+02:00, ReleaseTag: tender
ReleaseID: MY20-VCS-S-87-1, ReleaseDate: 2021-05-25 14:13:11.224000+02:00, ReleaseTag: award
ReleaseID: PR21-0113-1, ReleaseDate: 2021-05-24 12:21:39.717000+02:00, ReleaseTag: contract
ReleaseID: 02401-21-6403530-6-1, ReleaseDate: 2021-05-24 12:18:29.653000+02:00, ReleaseTag: award
ReleaseID: 13464-2021-1, ReleaseDate: 2021-05-24 13:04:24.953000+02:00, ReleaseTag: tender
ReleaseID: 03-2021-1, ReleaseDate: 2021-05-24 08:05:23.773000+02:00, ReleaseTag: tender
ReleaseID: 03-2021-1, ReleaseDate: 2021-05-24 14:03:45.027000+02:00, ReleaseTag: tender
ReleaseID: 2021-003694-1, ReleaseDate: 2021-05-25 08:51:31.730000+02:00, ReleaseTag: award
ReleaseID: 2021-003694-1, ReleaseDate: 2021-05-25 08:51:31.730000+02:00, ReleaseTag: contract
ReleaseID: 2021-003694-1, ReleaseDate: 2021-05-24 14:08:14.789000+02:00, ReleaseTag: award
ReleaseID: 2021-003694-1, ReleaseDate: 2021-05-24 14:08:14.789000+02:00, ReleaseTag: contract
ReleaseID: 20A20087000-1, ReleaseDate: 2021-05-24 13:49:42.082000+02:00, ReleaseTag: award
ReleaseID: SUMIN-ABR_SMPL-AY-2021000008-1, ReleaseDate: 2021-05-24 13:31:52.721000+02:00, ReleaseTag: contract
ReleaseID: 020020C00083-1, ReleaseDate: 2021-05-25 09:36:42.360000+02:00, ReleaseTag: award
ReleaseID: SPSC-024-2020-1, ReleaseDate: 2021-05-25 10:40:53.234000+02:00, ReleaseTag: contract
ReleaseID: VLC-17-2021-1, ReleaseDate: 2021-05-24 12:21:03.948000+02:00, ReleaseTag: contract
ReleaseID: CA-0060-2021-00-A-1, ReleaseDate: 2021-05-25 10:07:36.728000+02:00, ReleaseTag: tender
ReleaseID: 2021_3-1, ReleaseDate: 2021-05-25 13:35:05.841000+02:00, ReleaseTag: award
ReleaseID: O-06-19-03-1, ReleaseDate: 2021-05-24 08:05:34.391000+02:00, ReleaseTag: contract
ReleaseID: 2021-EA23-00000326E-1, ReleaseDate: 2021-05-25 14:01:01.739000+02:00, ReleaseTag: tender
ReleaseID: CG-2021-2821-0105-1, ReleaseDate: 2021-05-25 17:46:30.222000+02:00, ReleaseTag: contract
ReleaseID: 128-19-1, ReleaseDate: 2021-05-25 09:44:33.055000+02:00, ReleaseTag: award
ReleaseID: 132-20-1, ReleaseDate: 2021-05-24 13:34:42.226000+02:00, ReleaseTag: contract
ReleaseID: N202100305-1, ReleaseDate: 2021-05-25 11:38:17.954000+02:00, ReleaseTag: tender
ReleaseID: 7-2020-Suministros--Mixto--1, ReleaseDate: 2021-05-24 09:05:41.265000+02:00, ReleaseTag: contract
ReleaseID: LSV112021-1, ReleaseDate: 2021-05-25 13:41:15.768000+02:00, ReleaseTag: award
ReleaseID: 2021-000080-1, ReleaseDate: 2021-05-25 13:44:40.135000+02:00, ReleaseTag: award
ReleaseID: SERV-09-2020-1, ReleaseDate: 2021-05-24 09:19:46.816000+02:00, ReleaseTag: contract
ReleaseID: 8-2021-1, ReleaseDate: 2021-05-24 11:57:05.715000+02:00, ReleaseTag: award
ReleaseID: CON-23-2020-1, ReleaseDate: 2021-05-25 07:33:23.136000+02:00, ReleaseTag: contract
ReleaseID: MIGUELTURRA2021-00-6347-1, ReleaseDate: 2021-05-24 18:54:46.258000+02:00, ReleaseTag: tender
ReleaseID: 59-2021-1, ReleaseDate: 2021-05-25 10:47:05.744000+02:00, ReleaseTag: contract
ReleaseID: P4101300D-2021-000001-PCA-1, ReleaseDate: 2021-05-24 08:32:34.887000+02:00, ReleaseTag: tender
ReleaseID: Expdte-08-2020-1, ReleaseDate: 2021-05-25 09:50:57.510000+02:00, ReleaseTag: contract
ReleaseID: 2021_007-1, ReleaseDate: 2021-05-24 08:27:25.802000+02:00, ReleaseTag: contract
ReleaseID: CP00019-2020-1, ReleaseDate: 2021-05-25 10:49:08.946000+02:00, ReleaseTag: tender
ReleaseID: A2021-005130-1, ReleaseDate: 2021-05-24 08:29:50.350000+02:00, ReleaseTag: award
ReleaseID: 563139N-1, ReleaseDate: 2021-05-25 14:16:39.659000+02:00, ReleaseTag: contract
ReleaseID: SE-25-2020-1, ReleaseDate: 2021-05-24 12:37:06.100000+02:00, ReleaseTag: award
ReleaseID: P4103600E-2021-000001-PCA-1, ReleaseDate: 2021-05-25 11:49:55.081000+02:00, ReleaseTag: tender
ReleaseID: 197-2021-1, ReleaseDate: 2021-05-25 10:00:45.150000+02:00, ReleaseTag: tender
ReleaseID: 1081-SanchoAbarca-2021-1, ReleaseDate: 2021-05-24 13:35:27.582000+02:00, ReleaseTag: tender
ReleaseID: 2091120072000-1, ReleaseDate: 2021-05-25 08:38:18.413000+02:00, ReleaseTag: award
ReleaseID: 788306W-1, ReleaseDate: 2021-05-24 13:15:47.012000+02:00, ReleaseTag: tender
ReleaseID: 2021-AR21U-00000268--2021-AR21U-00000268E--1, ReleaseDate: 2021-05-24 10:09:07.126000+02:00, ReleaseTag: tender
ReleaseID: SM03-21-1, ReleaseDate: 2021-05-24 14:57:30.627000+02:00, ReleaseTag: award
ReleaseID: PA-001-2021-1, ReleaseDate: 2021-05-24 12:01:41.659000+02:00, ReleaseTag: tender
ReleaseID: PA-001-2021-1, ReleaseDate: 2021-05-25 10:45:05.038000+02:00, ReleaseTag: tender
ReleaseID: 1214-2020-1, ReleaseDate: 2021-05-25 10:33:03.738000+02:00, ReleaseTag: tender
ReleaseID: 20200252-1, ReleaseDate: 2021-05-25 17:59:00.185000+02:00, ReleaseTag: contract
ReleaseID: SV210431-1, ReleaseDate: 2021-05-24 13:04:24.513000+02:00, ReleaseTag: tender
ReleaseID: 2021-000478-1, ReleaseDate: 2021-05-25 09:35:11.817000+02:00, ReleaseTag: tender
ReleaseID: 2021-00026-1, ReleaseDate: 2021-05-25 08:53:30.024000+02:00, ReleaseTag: contract
ReleaseID: PIC2021_27491-1, ReleaseDate: 2021-05-25 15:40:38.265000+02:00, ReleaseTag: contract
ReleaseID: 5000024178-1, ReleaseDate: 2021-05-24 14:19:15.788000+02:00, ReleaseTag: contract
ReleaseID: PSS-2021-0000045018-1, ReleaseDate: 2021-05-25 08:57:57.497000+02:00, ReleaseTag: tender
ReleaseID: 2020-016846-1, ReleaseDate: 2021-05-24 10:37:27.350000+02:00, ReleaseTag: award
ReleaseID: 921-2021-1, ReleaseDate: 2021-05-24 11:23:02.058000+02:00, ReleaseTag: tender
ReleaseID: DGRE-6473-COVID-19-1, ReleaseDate: 2021-05-25 09:45:43.654000+02:00, ReleaseTag: contract
ReleaseID: 2020-000005-3, ReleaseDate: 2021-05-24 20:38:47.768000+02:00, ReleaseTag: award
ReleaseID: 0026-2021-2005-1, ReleaseDate: 2021-05-25 11:59:24.303000+02:00, ReleaseTag: contract
ReleaseID: 2021-SP03038000-00000665E-1, ReleaseDate: 2021-05-24 14:34:59.202000+02:00, ReleaseTag: tender
ReleaseID: S-01509-2021-1, ReleaseDate: 2021-05-25 10:42:42.566000+02:00, ReleaseTag: contract
ReleaseID: EMERGECOVID2-72-1, ReleaseDate: 2021-05-25 15:47:24.497000+02:00, ReleaseTag: contract
ReleaseID: 2021-A-SUM-0027-2, ReleaseDate: 2021-05-24 14:59:56.682000+02:00, ReleaseTag: tender
ReleaseID: 35-21-1, ReleaseDate: 2021-05-24 13:11:15.135000+02:00, ReleaseTag: tender
ReleaseID: 759985K-1, ReleaseDate: 2021-05-24 14:52:32.369000+02:00, ReleaseTag: tender
ReleaseID: 2021-024-PASS-1, ReleaseDate: 2021-05-24 08:28:42.077000+02:00, ReleaseTag: tender
ReleaseID: 496-2021-1, ReleaseDate: 2021-05-24 11:30:26.882000+02:00, ReleaseTag: contract
ReleaseID: 2021-000297-1, ReleaseDate: 2021-05-25 14:39:19.193000+02:00, ReleaseTag: award
ReleaseID: V-149A-O-1, ReleaseDate: 2021-05-25 15:04:11.635000+02:00, ReleaseTag: contract
ReleaseID: 36-2021-1, ReleaseDate: 2021-05-24 11:27:21.815000+02:00, ReleaseTag: tender
ReleaseID: 260-2021-Puebla-Obando-1, ReleaseDate: 2021-05-25 09:06:34.304000+02:00, ReleaseTag: award
ReleaseID: E-20-0170-1, ReleaseDate: 2021-05-24 11:51:33.840000+02:00, ReleaseTag: award
ReleaseID: Z21IN005-R40-1, ReleaseDate: 2021-05-24 08:05:43.177000+02:00, ReleaseTag: tender
ReleaseID: 2021-01-SV-1, ReleaseDate: 2021-05-24 13:05:06.742000+02:00, ReleaseTag: contract
ReleaseID: VLC-60-2021-1, ReleaseDate: 2021-05-24 12:21:31.989000+02:00, ReleaseTag: award
ReleaseID: RSU1-2021-1, ReleaseDate: 2021-05-24 15:36:58.646000+02:00, ReleaseTag: tender
ReleaseID: 1132-2021-1, ReleaseDate: 2021-05-25 14:22:59.228000+02:00, ReleaseTag: award
ReleaseID: 2021-ETSAE0441-00000105E-1, ReleaseDate: 2021-05-25 11:59:05.314000+02:00, ReleaseTag: tender
ReleaseID: -A02003508--CP-2020-000044-1, ReleaseDate: 2021-05-24 13:39:17.459000+02:00, ReleaseTag: award
ReleaseID: 1081-a126astaengracia-2021-1, ReleaseDate: 2021-05-24 12:41:53.640000+02:00, ReleaseTag: tender
ReleaseID: PASA-41-11-2021-1, ReleaseDate: 2021-05-25 13:25:34.921000+02:00, ReleaseTag: award
ReleaseID: 95-21-1, ReleaseDate: 2021-05-25 10:08:49.126000+02:00, ReleaseTag: tender
ReleaseID: 300-2020-00872-1, ReleaseDate: 2021-05-25 13:42:30.698000+02:00, ReleaseTag: tender
ReleaseID: SP00138-2020-1, ReleaseDate: 2021-05-25 13:15:45.899000+02:00, ReleaseTag: award
ReleaseID: 25115O00N-1, ReleaseDate: 2021-05-25 12:59:25.135000+02:00, ReleaseTag: tender
ReleaseID: 040-2021-0159-1, ReleaseDate: 2021-05-24 08:41:31.934000+02:00, ReleaseTag: award
ReleaseID: 5898-2021-PAS-OBR-1, ReleaseDate: 2021-05-25 13:44:42.439000+02:00, ReleaseTag: tender
ReleaseID: A6SS-052-2021-1, ReleaseDate: 2021-05-24 11:46:46.047000+02:00, ReleaseTag: tender
ReleaseID: 2021-3019-1, ReleaseDate: 2021-05-24 09:01:32.921000+02:00, ReleaseTag: tender
ReleaseID: 13-2021-MRN-1, ReleaseDate: 2021-05-25 13:36:18.015000+02:00, ReleaseTag: award
ReleaseID: A2021-004427-1, ReleaseDate: 2021-05-24 11:41:16.196000+02:00, ReleaseTag: award
